"order_num","order_id","user_id","ship_id","geo_id","order_date","ship_date"
2497,CA-2019-106852,191,1,397,2019-06-20,2019-06-27
2498,CA-2019-146493,785,1,70,2019-06-01,2019-06-05
2499,CA-2017-158918,409,2,82,2017-12-20,2017-12-25
2500,US-2019-113852,385,1,260,2019-07-29,2019-08-02
2501,CA-2019-143084,390,1,561,2019-03-18,2019-03-22
2502,CA-2017-134782,416,1,201,2017-12-27,2017-12-31
2503,CA-2019-151183,147,1,416,2019-10-14,2019-10-19
2504,CA-2019-118136,434,4,226,2019-09-16,2019-09-17
2505,US-2018-152835,86,1,160,2018-05-19,2018-05-23
2506,US-2019-105998,185,4,258,2019-11-03,2019-11-05
2507,CA-2019-104745,731,1,98,2019-05-29,2019-06-04
2508,CA-2019-167017,415,4,113,2019-11-23,2019-11-25
2509,US-2019-107636,181,4,194,2019-04-30,2019-05-02
2510,CA-2016-102085,140,1,260,2016-10-04,2016-10-09
2511,CA-2016-120411,406,4,441,2016-09-20,2016-09-23
2512,CA-2018-166380,613,1,89,2018-05-30,2018-06-03
2513,CA-2019-134810,578,4,576,2019-05-09,2019-05-10
2514,CA-2017-122756,484,1,512,2017-12-03,2017-12-07
2515,CA-2019-145443,400,2,509,2019-08-10,2019-08-15
2516,CA-2019-144862,339,1,217,2019-12-01,2019-12-05
2517,CA-2016-124394,683,2,33,2016-10-17,2016-10-22
2518,CA-2017-157434,549,2,475,2017-04-29,2017-05-04
2519,US-2018-101497,39,2,561,2018-09-29,2018-10-01
2520,CA-2016-101175,293,1,13,2016-12-09,2016-12-14
2521,CA-2016-105270,791,1,561,2016-11-11,2016-11-18
2522,US-2016-159618,134,1,7,2016-11-12,2016-11-16
2523,CA-2019-157350,302,1,121,2019-08-26,2019-09-01
2524,CA-2019-126928,769,1,26,2019-09-17,2019-09-23
2525,CA-2019-108000,714,1,416,2019-01-12,2019-01-16
2526,CA-2018-113733,556,1,282,2018-12-08,2018-12-12
2527,CA-2018-155551,185,1,134,2018-04-18,2018-04-23
2528,CA-2018-153157,73,4,410,2018-09-11,2018-09-14
2529,CA-2016-159814,351,1,496,2016-06-24,2016-06-28
2530,CA-2019-159597,762,1,52,2019-11-09,2019-11-14
2531,CA-2019-146983,763,1,550,2019-09-02,2019-09-06
2532,CA-2016-125759,241,4,150,2016-02-08,2016-02-09
2533,US-2018-132423,123,1,241,2018-04-15,2018-04-19
2534,CA-2018-125850,65,1,258,2018-01-22,2018-01-28
2535,CA-2016-116904,343,1,127,2016-09-23,2016-09-28
2536,CA-2018-108567,88,1,68,2018-05-20,2018-05-24
2537,US-2016-115196,579,1,282,2016-09-09,2016-09-13
2538,CA-2019-151911,654,2,471,2019-04-30,2019-05-05
2539,CA-2017-164441,586,1,142,2017-11-08,2017-11-13
2540,CA-2018-110975,134,1,471,2018-12-25,2018-12-30
2541,US-2018-123750,652,1,508,2018-04-15,2018-04-21
2542,CA-2019-161018,22,2,497,2019-11-09,2019-11-11
2543,CA-2017-146675,406,1,603,2017-04-16,2017-04-20
2544,CA-2019-124940,206,1,239,2019-02-21,2019-02-26
2545,US-2016-141215,430,1,349,2016-06-15,2016-06-21
2546,CA-2018-121748,504,2,10,2018-10-24,2018-10-28
2547,CA-2016-163552,718,1,574,2016-07-11,2016-07-15
2548,CA-2019-105074,584,1,262,2019-06-24,2019-06-29
2549,CA-2017-142930,68,1,51,2017-11-28,2017-12-02
2550,CA-2018-141180,302,2,535,2018-05-15,2018-05-19
2551,CA-2018-102596,493,4,262,2018-12-27,2018-12-30
2552,CA-2019-137785,778,1,512,2019-05-13,2019-05-17
2553,CA-2017-130792,488,1,215,2017-04-28,2017-05-05
2554,CA-2019-133823,351,3,491,2019-05-11,2019-05-12
2555,CA-2019-148138,127,1,116,2019-09-29,2019-10-03
2556,US-2016-107993,422,1,129,2016-11-25,2016-11-30
2557,CA-2019-166835,17,2,96,2019-11-12,2019-11-14
2558,CA-2017-102876,733,1,146,2017-09-07,2017-09-14
2559,CA-2019-142174,302,1,287,2019-03-04,2019-03-09
2560,CA-2017-126445,425,1,19,2017-08-27,2017-08-31
2561,CA-2017-149097,350,1,204,2017-10-20,2017-10-24
2562,US-2018-166660,279,2,491,2018-01-30,2018-02-01
2563,CA-2017-141250,151,1,186,2017-01-19,2017-01-23
2564,CA-2019-117485,540,1,170,2019-09-23,2019-09-29
2565,CA-2017-125710,5,1,7,2017-10-08,2017-10-13
2566,CA-2019-117933,152,1,471,2019-12-24,2019-12-29
2567,CA-2017-147816,309,2,496,2017-09-24,2017-09-26
2568,CA-2016-166884,392,2,145,2016-03-11,2016-03-16
2569,CA-2019-153080,497,2,561,2019-05-22,2019-05-25
2570,CA-2019-158883,536,3,576,2019-06-02,2019-06-03
2571,CA-2017-104038,323,4,292,2017-02-06,2017-02-08
2572,CA-2019-145702,523,2,184,2019-05-19,2019-05-24
2573,CA-2017-149636,738,1,419,2017-01-06,2017-01-12
2574,CA-2019-103415,750,1,287,2019-12-03,2019-12-08
2575,CA-2019-164378,741,2,471,2019-07-15,2019-07-18
2576,CA-2019-119452,135,1,170,2019-03-21,2019-03-27
2577,CA-2016-102673,519,1,163,2016-11-01,2016-11-05
2578,CA-2017-164833,77,3,296,2017-06-04,2017-06-04
2579,CA-2018-168753,356,2,250,2018-05-29,2018-06-01
2580,US-2018-144057,785,1,51,2018-05-09,2018-05-13
2581,CA-2016-169852,691,1,463,2016-10-21,2016-10-26
2582,CA-2019-124436,505,2,216,2019-03-19,2019-03-22
2583,CA-2017-144806,84,1,496,2017-12-06,2017-12-11
2584,US-2016-117170,555,1,128,2016-09-17,2016-09-24
2585,CA-2016-127936,135,4,497,2016-09-02,2016-09-04
2586,CA-2017-113173,484,2,441,2017-11-15,2017-11-17
2587,CA-2017-121041,667,1,41,2017-11-03,2017-11-10
2588,CA-2017-146829,429,3,287,2017-03-10,2017-03-10
2589,CA-2017-137071,303,4,7,2017-12-20,2017-12-21
2590,CA-2017-145758,153,3,471,2017-10-30,2017-10-30
2591,CA-2018-124583,304,2,323,2018-09-01,2018-09-03
2592,US-2018-114622,396,4,12,2018-04-10,2018-04-12
2593,CA-2016-151379,400,1,598,2016-12-16,2016-12-20
2594,CA-2016-115357,332,2,147,2016-08-06,2016-08-11
2595,US-2016-152030,643,2,287,2016-12-26,2016-12-28
2596,CA-2018-105662,781,1,575,2018-05-05,2018-05-09
2597,CA-2019-163006,217,2,441,2019-06-30,2019-07-04
2598,US-2019-112613,179,1,408,2019-05-28,2019-06-01
2599,CA-2019-107713,121,1,352,2019-03-13,2019-03-17
2600,CA-2019-156664,530,1,145,2019-12-18,2019-12-23
2601,CA-2018-110086,540,1,610,2018-09-18,2018-09-22
2602,CA-2016-168823,184,4,217,2016-09-21,2016-09-24
2603,US-2019-108245,417,1,465,2019-09-22,2019-09-27
2604,CA-2018-130400,220,1,311,2018-03-08,2018-03-12
2605,CA-2019-135377,721,1,471,2019-12-13,2019-12-18
2606,CA-2019-152583,425,3,311,2019-10-30,2019-10-30
2607,CA-2016-144414,84,1,296,2016-06-17,2016-06-21
2608,CA-2019-122175,706,2,308,2019-05-12,2019-05-14
2609,CA-2017-134922,321,1,512,2017-11-07,2017-11-11
2610,US-2019-140074,582,1,471,2019-03-23,2019-03-29
2611,CA-2019-145310,589,2,563,2019-12-22,2019-12-24
2612,CA-2018-163202,53,1,588,2018-09-27,2018-10-02
2613,US-2018-162103,304,1,336,2018-11-13,2018-11-17
2614,CA-2017-107468,394,1,92,2017-12-18,2017-12-22
2615,CA-2019-123967,767,2,343,2019-11-01,2019-11-03
2616,CA-2018-109652,382,1,441,2018-04-10,2018-04-15
2617,CA-2018-132409,616,1,146,2018-05-26,2018-06-01
2618,CA-2018-125017,321,1,340,2018-02-06,2018-02-11
2619,CA-2019-155873,562,1,500,2019-06-16,2019-06-21
2620,CA-2016-144974,663,1,512,2016-09-26,2016-09-30
2621,CA-2016-166716,480,2,121,2016-08-20,2016-08-25
2622,CA-2017-119214,130,1,602,2017-01-23,2017-01-27
2623,CA-2018-114944,620,1,322,2018-01-30,2018-02-04
2624,CA-2016-146864,668,1,471,2016-12-22,2016-12-26
2625,US-2016-126340,456,1,227,2016-11-08,2016-11-14
2626,CA-2019-140949,146,2,142,2019-03-17,2019-03-22
2627,CA-2019-133333,153,1,361,2019-09-18,2019-09-22
2628,US-2018-156692,105,3,599,2018-08-13,2018-08-13
2629,CA-2018-101469,354,1,89,2018-07-02,2018-07-08
2630,CA-2018-131835,762,1,459,2018-07-17,2018-07-21
2631,CA-2016-111871,435,2,416,2016-03-18,2016-03-21
2632,US-2017-138716,527,4,296,2017-09-17,2017-09-20
2633,US-2016-102715,436,2,280,2016-04-11,2016-04-13
2634,CA-2018-136434,713,1,509,2018-12-01,2018-12-07
2635,US-2016-147627,659,1,85,2016-01-20,2016-01-26
2636,US-2019-107272,137,1,132,2019-11-05,2019-11-12
2637,CA-2018-124814,446,1,629,2018-04-10,2018-04-16
2638,CA-2016-105340,776,4,549,2016-11-22,2016-11-25
2639,CA-2019-123001,376,1,629,2019-09-02,2019-09-08
2640,CA-2019-130631,414,1,462,2019-12-29,2020-01-02
2641,CA-2019-156951,454,1,296,2019-10-01,2019-10-08
2642,CA-2018-139395,563,1,101,2018-12-12,2018-12-18
2643,CA-2018-125318,37,1,121,2018-06-06,2018-06-13
2644,CA-2018-120824,442,2,408,2018-06-12,2018-06-16
2645,CA-2017-122210,653,1,146,2017-11-30,2017-12-04
2646,CA-2019-130351,226,4,110,2019-12-05,2019-12-08
2647,CA-2016-124737,791,1,233,2016-08-23,2016-08-27
2648,CA-2019-136882,42,1,170,2019-05-27,2019-06-03
2649,CA-2017-133242,709,1,89,2017-06-18,2017-06-24
2650,CA-2019-101245,447,1,538,2019-11-27,2019-12-03
2651,US-2019-125213,371,4,536,2019-12-11,2019-12-13
2652,US-2016-112200,399,1,510,2016-11-22,2016-11-28
2653,US-2019-107888,669,4,491,2019-11-16,2019-11-19
2654,CA-2018-133319,750,1,142,2018-09-05,2018-09-11
2655,CA-2017-110247,441,1,575,2017-12-04,2017-12-08
2656,US-2019-133081,403,1,615,2019-03-11,2019-03-15
2657,CA-2019-145338,492,4,475,2019-01-29,2019-02-01
2658,CA-2018-158841,422,2,89,2018-02-02,2018-02-04
2659,CA-2016-109855,556,1,497,2016-09-01,2016-09-05
2660,CA-2018-103128,711,1,97,2018-11-11,2018-11-15
2661,CA-2019-135419,431,1,629,2019-11-03,2019-11-09
2662,CA-2019-120705,671,1,535,2019-09-05,2019-09-11
2663,CA-2019-109946,331,1,121,2019-04-16,2019-04-21
2664,CA-2016-118304,354,1,448,2016-04-29,2016-05-04
2665,CA-2017-119592,272,2,153,2017-12-14,2017-12-16
2666,US-2017-101399,101,1,34,2017-01-17,2017-01-24
2667,CA-2019-142671,62,2,151,2019-11-10,2019-11-14
2668,CA-2016-164742,59,2,513,2016-10-13,2016-10-18
2669,CA-2017-162950,758,2,461,2017-06-28,2017-07-03
2670,CA-2016-104976,517,1,310,2016-12-09,2016-12-16
2671,CA-2018-112942,493,1,204,2018-02-13,2018-02-18
2672,CA-2017-169572,522,1,626,2017-09-06,2017-09-12
2673,CA-2018-105473,692,2,260,2018-04-16,2018-04-18
2674,CA-2017-133977,384,2,265,2017-09-06,2017-09-08
2675,CA-2018-152170,630,2,413,2018-11-12,2018-11-15
2676,US-2017-137960,19,3,139,2017-12-18,2017-12-18
2677,CA-2018-160234,225,1,565,2018-06-26,2018-07-03
2678,CA-2018-138583,318,1,475,2018-05-24,2018-05-28
2679,CA-2018-163384,244,4,310,2018-11-10,2018-11-12
2680,CA-2019-137099,65,4,561,2019-12-07,2019-12-10
2681,CA-2018-165918,492,1,462,2018-09-10,2018-09-14
2682,CA-2018-162726,317,1,187,2018-12-27,2019-01-02
2683,CA-2019-105410,67,4,416,2019-03-19,2019-03-22
2684,CA-2017-166604,200,2,305,2017-05-15,2017-05-20
2685,CA-2019-141439,85,1,509,2019-11-26,2019-12-01
2686,US-2016-168501,645,1,567,2016-11-21,2016-11-27
2687,CA-2018-168081,764,2,408,2018-04-24,2018-04-27
2688,CA-2016-104563,663,1,491,2016-03-07,2016-03-12
2689,US-2019-136189,330,1,626,2019-12-07,2019-12-11
2690,CA-2016-116834,777,1,260,2016-10-11,2016-10-16
2691,CA-2019-128363,415,1,572,2019-08-13,2019-08-18
2692,CA-2017-160059,550,1,201,2017-11-27,2017-12-01
2693,CA-2017-138457,452,1,576,2017-09-13,2017-09-17
2694,CA-2019-102946,476,1,14,2019-06-30,2019-07-05
2695,US-2017-150630,683,1,512,2017-09-17,2017-09-21
2696,CA-2019-149706,647,4,476,2019-12-11,2019-12-12
2697,CA-2019-166933,701,1,315,2019-04-24,2019-04-28
2698,CA-2017-159786,615,2,289,2017-10-12,2017-10-17
2699,CA-2017-155334,82,4,538,2017-07-30,2017-07-31
2700,US-2019-118556,616,2,441,2019-05-28,2019-06-02
2701,US-2019-108315,778,1,72,2019-04-30,2019-05-04
2702,CA-2017-117898,279,1,252,2017-12-05,2017-12-11
2703,CA-2017-105844,638,2,166,2017-10-25,2017-10-27
2704,CA-2017-169677,472,2,153,2017-01-13,2017-01-15
2705,US-2019-118038,678,4,287,2019-12-09,2019-12-11
2706,CA-2018-152457,400,1,113,2018-09-12,2018-09-18
2707,CA-2016-103660,19,1,491,2016-08-25,2016-08-30
2708,CA-2018-162222,100,3,348,2018-04-03,2018-04-03
2709,CA-2019-106691,694,1,408,2019-11-06,2019-11-12
2710,CA-2017-131352,283,1,348,2017-10-08,2017-10-13
2711,CA-2016-106439,162,1,238,2016-10-31,2016-11-04
2712,CA-2019-146724,105,1,309,2019-11-20,2019-11-27
2713,CA-2017-166219,533,1,348,2017-08-28,2017-09-01
2714,US-2018-108504,149,3,303,2018-02-05,2018-02-05
2715,CA-2016-159478,364,1,139,2016-09-30,2016-10-06
2716,CA-2018-160941,775,1,103,2018-07-21,2018-07-26
2717,CA-2016-117478,553,4,512,2016-09-21,2016-09-24
2718,CA-2019-136238,321,1,483,2019-12-26,2020-01-01
2719,CA-2017-142937,115,4,567,2017-12-05,2017-12-06
2720,CA-2019-133249,23,4,95,2019-07-08,2019-07-11
2721,CA-2019-133928,254,1,579,2019-06-11,2019-06-17
2722,CA-2016-141278,525,4,32,2016-06-21,2016-06-24
2723,US-2016-103338,445,1,103,2016-03-11,2016-03-15
2724,CA-2019-130904,221,1,133,2019-04-11,2019-04-16
2725,CA-2018-152688,277,4,459,2018-10-17,2018-10-20
2726,CA-2019-128328,345,1,369,2019-08-05,2019-08-09
2727,CA-2017-153325,191,2,558,2017-03-01,2017-03-02
2728,CA-2018-134376,458,1,471,2018-10-02,2018-10-06
2729,CA-2017-113110,147,1,318,2017-03-19,2017-03-23
2730,CA-2016-123225,362,4,220,2016-07-11,2016-07-14
2731,CA-2018-149965,545,1,102,2018-06-20,2018-06-25
2732,CA-2016-134677,173,1,463,2016-10-06,2016-10-10
2733,CA-2018-155166,471,1,308,2018-12-26,2019-01-02
2734,CA-2019-166898,519,2,481,2019-09-11,2019-09-13
2735,CA-2019-142888,618,1,138,2019-11-21,2019-11-25
2736,CA-2017-108665,528,1,142,2017-07-06,2017-07-10
2737,CA-2018-115756,280,2,598,2018-09-05,2018-09-07
2738,CA-2019-146360,282,2,609,2019-04-23,2019-04-25
2739,CA-2018-109344,404,2,128,2018-02-08,2018-02-11
2740,CA-2019-152737,675,1,310,2019-11-07,2019-11-12
2741,CA-2019-122028,392,1,522,2019-08-18,2019-08-25
2742,CA-2017-145065,17,4,106,2017-12-12,2017-12-15
2743,CA-2018-162901,737,4,89,2018-03-28,2018-03-31
2744,US-2017-157154,190,1,142,2017-01-10,2017-01-15
2745,US-2016-147774,272,1,582,2016-01-20,2016-01-26
2746,US-2016-126571,299,1,475,2016-10-11,2016-10-15
2747,CA-2017-130995,382,1,497,2017-11-01,2017-11-06
2748,CA-2019-120936,365,1,396,2019-12-17,2019-12-21
2749,CA-2019-126718,97,1,551,2019-04-29,2019-05-04
2750,US-2019-154872,302,1,214,2019-05-14,2019-05-18
2751,CA-2019-121804,666,1,339,2019-03-03,2019-03-08
2752,CA-2017-121650,695,1,101,2017-12-10,2017-12-16
2753,US-2017-139759,198,1,204,2017-08-25,2017-08-30
2754,CA-2019-107874,301,1,139,2019-11-21,2019-11-25
2755,CA-2016-121664,506,1,238,2016-05-06,2016-05-10
2756,CA-2016-167850,522,1,249,2016-08-09,2016-08-16
2757,CA-2016-138177,300,1,590,2016-09-19,2016-09-24
2758,CA-2018-110982,392,4,117,2018-06-05,2018-06-07
2759,CA-2017-104941,333,1,206,2017-06-13,2017-06-19
2760,CA-2018-132094,554,1,512,2018-08-26,2018-09-02
2761,US-2019-130603,129,1,149,2019-09-30,2019-10-06
2762,CA-2017-109197,684,1,2,2017-12-31,2018-01-04
2763,CA-2016-128055,577,1,310,2016-03-31,2016-04-05
2764,CA-2018-136126,408,3,453,2018-05-24,2018-05-24
2765,CA-2016-160738,307,1,604,2016-05-05,2016-05-10
2766,CA-2018-156251,628,2,511,2018-08-13,2018-08-18
2767,CA-2017-133452,254,1,109,2017-04-13,2017-04-19
2768,CA-2019-115448,44,4,184,2019-11-11,2019-11-14
2769,CA-2017-110863,8,1,102,2017-11-17,2017-11-24
2770,CA-2019-161655,130,2,616,2019-05-13,2019-05-18
2771,CA-2019-134418,467,1,491,2019-09-15,2019-09-20
2772,CA-2018-122903,718,2,218,2018-05-27,2018-05-29
2773,CA-2019-131016,415,4,149,2019-09-18,2019-09-20
2774,CA-2019-164917,394,1,280,2019-12-02,2019-12-07
2775,CA-2018-107783,155,4,435,2018-07-28,2018-07-29
2776,US-2019-129203,502,1,441,2019-04-17,2019-04-22
2777,CA-2019-120222,77,1,10,2019-04-25,2019-05-02
2778,CA-2017-134719,378,1,125,2017-10-10,2017-10-15
2779,CA-2017-161830,132,2,296,2017-09-24,2017-09-26
2780,US-2016-157847,468,2,215,2016-04-02,2016-04-06
2781,CA-2018-141586,268,4,310,2018-10-17,2018-10-20
2782,US-2019-167570,740,1,512,2019-12-08,2019-12-15
2783,US-2016-117163,418,1,258,2016-01-27,2016-02-02
2784,CA-2019-134796,611,1,510,2019-06-25,2019-07-01
2785,US-2019-149510,614,1,600,2019-12-03,2019-12-10
2786,CA-2016-159310,633,1,408,2016-11-07,2016-11-12
2787,CA-2016-146731,231,1,30,2016-11-03,2016-11-08
2788,CA-2019-108756,345,1,17,2019-12-25,2019-12-29
2789,CA-2019-137428,478,2,281,2019-12-16,2019-12-21
2790,US-2018-157728,464,1,272,2018-09-22,2018-09-28
2791,CA-2017-117772,614,2,491,2017-09-10,2017-09-12
2792,CA-2016-142727,18,2,131,2016-04-29,2016-05-01
2793,CA-2017-112557,237,4,139,2017-04-25,2017-04-28
2794,CA-2019-166142,443,1,346,2019-07-15,2019-07-19
2795,CA-2018-137337,672,1,142,2018-03-08,2018-03-12
2796,CA-2016-152345,191,2,382,2016-12-29,2017-01-03
2797,US-2016-120313,198,2,416,2016-10-31,2016-11-02
2798,CA-2018-165316,722,1,363,2018-07-23,2018-07-27
2799,CA-2018-157742,535,2,129,2018-12-29,2018-12-31
2800,US-2019-118087,738,1,146,2019-09-09,2019-09-13
2801,CA-2017-112116,306,2,491,2017-03-16,2017-03-18
2802,CA-2018-125794,109,1,561,2018-09-29,2018-10-03
2803,US-2017-167220,48,1,51,2017-12-12,2017-12-16
2804,CA-2018-137043,295,2,375,2018-12-23,2018-12-25
2805,CA-2017-156734,288,4,582,2017-06-18,2017-06-20
2806,CA-2019-136000,69,2,497,2019-09-22,2019-09-25
2807,CA-2018-118899,27,3,491,2018-03-22,2018-03-22
2808,CA-2018-139941,655,1,165,2018-06-12,2018-06-17
2809,CA-2018-134789,420,1,628,2018-04-08,2018-04-15
2810,CA-2018-130407,33,1,471,2018-09-02,2018-09-06
2811,CA-2017-124058,490,1,182,2017-11-20,2017-11-24
2812,CA-2016-155852,455,2,234,2016-03-03,2016-03-07
2813,US-2019-161193,5,1,299,2019-11-20,2019-11-26
2814,CA-2019-126774,159,4,89,2019-04-15,2019-04-17
2815,CA-2019-152079,109,4,441,2019-01-20,2019-01-21
2816,CA-2017-165057,633,1,531,2017-09-11,2017-09-15
2817,CA-2019-111374,655,1,146,2019-02-24,2019-02-28
2818,CA-2018-102127,380,1,139,2018-06-26,2018-07-02
2819,CA-2017-112711,611,1,162,2017-07-12,2017-07-18
2820,CA-2019-154718,410,2,521,2019-01-19,2019-01-23
2821,CA-2018-145919,551,1,10,2018-12-18,2018-12-23
2822,CA-2018-122511,165,3,512,2018-03-11,2018-03-11
2823,CA-2018-165995,431,1,561,2018-08-30,2018-09-06
2824,CA-2019-102414,195,2,132,2019-05-15,2019-05-18
2825,CA-2019-111689,506,2,471,2019-11-30,2019-12-02
2826,CA-2018-156811,721,1,310,2018-10-27,2018-11-02
2827,CA-2017-157343,707,1,217,2017-06-07,2017-06-11
2828,CA-2019-107748,170,2,57,2019-12-10,2019-12-12
2829,CA-2019-169859,537,1,463,2019-12-14,2019-12-18
2830,CA-2017-134859,742,1,146,2017-10-04,2017-10-09
2831,CA-2016-124247,374,1,386,2016-12-16,2016-12-21
2832,CA-2019-140536,560,4,139,2019-04-04,2019-04-05
2833,CA-2016-143168,381,2,491,2016-10-18,2016-10-23
2834,CA-2019-115546,572,1,139,2019-05-14,2019-05-18
2835,US-2018-128678,226,1,296,2018-09-15,2018-09-20
2836,US-2016-158365,350,1,283,2016-04-12,2016-04-17
2837,CA-2017-144890,631,1,238,2017-12-25,2017-12-29
2838,CA-2019-152695,669,3,126,2019-12-10,2019-12-10
2839,CA-2018-111115,627,2,10,2018-07-25,2018-07-27
2840,CA-2016-149104,91,2,580,2016-04-05,2016-04-07
2841,CA-2018-159730,220,1,491,2018-09-17,2018-09-21
2842,US-2016-123183,340,1,346,2016-11-19,2016-11-25
2843,CA-2019-134565,569,2,491,2019-06-11,2019-06-13
2844,CA-2017-149909,488,1,110,2017-11-13,2017-11-17
2845,CA-2018-145492,578,1,362,2018-11-20,2018-11-27
2846,CA-2017-140984,284,1,142,2017-09-14,2017-09-18
2847,CA-2019-149048,53,1,110,2019-05-13,2019-05-17
2848,CA-2018-130911,415,2,214,2018-03-24,2018-03-26
2849,CA-2016-114790,446,2,156,2016-03-11,2016-03-13
2850,CA-2018-124506,471,1,322,2018-11-11,2018-11-17
2851,CA-2019-140802,513,4,408,2019-04-21,2019-04-23
2852,CA-2016-100972,349,2,596,2016-11-19,2016-11-24
2853,CA-2019-164756,164,1,153,2019-09-18,2019-09-22
2854,CA-2019-148404,777,1,163,2019-10-07,2019-10-11
2855,CA-2017-104346,401,1,419,2017-12-11,2017-12-16
2856,CA-2016-110030,739,2,215,2016-12-06,2016-12-08
2857,US-2018-140809,517,4,89,2018-02-01,2018-02-03
2858,CA-2016-146843,270,1,56,2016-11-30,2016-12-06
2859,CA-2018-108210,231,3,287,2018-05-30,2018-05-31
2860,CA-2017-113222,372,3,609,2017-11-09,2017-11-09
2861,CA-2017-111612,228,1,145,2017-11-28,2017-12-02
2862,US-2016-123519,50,1,116,2016-12-14,2016-12-21
2863,CA-2016-149055,496,1,146,2016-11-23,2016-11-28
2864,CA-2018-142398,530,1,82,2018-04-12,2018-04-16
2865,CA-2016-121573,172,1,497,2016-11-03,2016-11-07
2866,CA-2018-161473,621,1,139,2018-04-01,2018-04-05
2867,CA-2019-137022,301,1,106,2019-11-16,2019-11-22
2868,CA-2019-104801,774,1,296,2019-02-13,2019-02-19
2869,CA-2017-111948,640,3,601,2017-11-11,2017-11-11
2870,CA-2019-166184,286,4,139,2019-03-24,2019-03-27
2871,CA-2018-100202,453,1,396,2018-12-31,2019-01-05
2872,CA-2017-102848,321,2,82,2017-11-07,2017-11-09
2873,CA-2018-117919,491,2,287,2018-08-27,2018-08-29
2874,CA-2019-108931,747,1,471,2019-09-14,2019-09-19
2875,CA-2016-106726,712,4,561,2016-12-06,2016-12-08
2876,CA-2018-109743,417,1,582,2018-09-22,2018-09-29
2877,CA-2017-149993,660,4,164,2017-03-19,2017-03-20
2878,CA-2018-146150,611,1,354,2018-02-14,2018-02-19
2879,CA-2019-104731,452,1,438,2019-07-21,2019-07-27
2880,US-2018-153815,430,4,125,2018-11-06,2018-11-09
2881,CA-2019-121125,701,1,446,2019-05-30,2019-06-03
2882,CA-2019-122504,526,2,422,2019-11-07,2019-11-12
2883,US-2016-147704,100,1,283,2016-11-16,2016-11-21
2884,CA-2019-125101,417,2,538,2019-03-06,2019-03-10
2885,US-2019-105935,542,1,153,2019-01-26,2019-01-31
2886,CA-2016-114643,446,1,10,2016-06-13,2016-06-17
2887,CA-2017-148495,115,3,109,2017-08-13,2017-08-13
2888,CA-2019-132738,386,4,259,2019-08-04,2019-08-07
2889,US-2019-105697,391,4,214,2019-08-25,2019-08-27
2890,CA-2017-105725,731,1,373,2017-02-18,2017-02-24
2891,CA-2017-143602,433,2,204,2017-04-25,2017-04-28
2892,CA-2017-127754,517,1,304,2017-07-26,2017-07-31
2893,CA-2019-101700,157,4,175,2019-04-23,2019-04-26
2894,CA-2018-143714,694,1,475,2018-05-23,2018-05-27
2895,US-2018-146857,64,2,466,2018-05-06,2018-05-08
2896,CA-2019-117807,206,1,70,2019-10-01,2019-10-07
2897,CA-2018-104276,222,1,535,2018-11-27,2018-12-03
2898,CA-2019-104220,288,1,450,2019-01-30,2019-02-05
2899,US-2017-165512,45,2,157,2017-05-24,2017-05-26
2900,US-2018-168620,652,2,163,2018-12-24,2018-12-28
2901,CA-2017-156153,130,2,165,2017-05-31,2017-06-02
2902,CA-2018-141082,611,1,454,2018-12-09,2018-12-13
2903,CA-2017-133837,421,1,304,2017-04-13,2017-04-18
2904,CA-2016-157147,732,1,538,2016-01-13,2016-01-18
2905,CA-2018-100041,466,1,110,2018-11-20,2018-11-25
2906,US-2019-165344,397,4,12,2019-11-13,2019-11-15
2907,CA-2018-160745,524,2,421,2018-12-11,2018-12-16
2908,CA-2018-166674,9,2,501,2018-04-01,2018-04-03
2909,CA-2019-158071,540,1,491,2019-06-10,2019-06-15
2910,CA-2017-153381,125,1,235,2017-09-24,2017-09-28
2911,CA-2018-149370,88,1,512,2018-09-15,2018-09-19
2912,CA-2016-140795,542,4,361,2016-02-01,2016-02-03
2913,CA-2018-100965,525,1,621,2018-07-07,2018-07-11
2914,CA-2017-135251,375,1,215,2017-08-06,2017-08-10
2915,CA-2019-107958,138,4,7,2019-07-02,2019-07-05
2916,US-2017-103996,445,2,106,2017-03-29,2017-03-31
2917,CA-2018-100244,12,1,310,2018-09-20,2018-09-24
2918,CA-2017-139374,423,1,51,2017-09-10,2017-09-14
2919,CA-2019-156958,255,4,260,2019-12-05,2019-12-06
2920,US-2018-134369,346,1,167,2018-09-16,2018-09-22
2921,US-2018-115952,179,3,170,2018-10-06,2018-10-06
2922,CA-2019-134439,353,2,543,2019-09-18,2019-09-23
2923,CA-2018-120257,765,1,512,2018-09-22,2018-09-28
2924,CA-2016-112291,539,1,561,2016-04-03,2016-04-08
2925,CA-2016-161249,58,1,132,2016-08-09,2016-08-13
2926,CA-2019-123071,622,4,58,2019-12-03,2019-12-06
2927,US-2019-145366,365,1,530,2019-12-09,2019-12-13
2928,US-2016-165589,786,3,277,2016-02-18,2016-02-18
2929,US-2016-111171,342,1,121,2016-12-26,2016-12-31
2930,CA-2018-142370,463,1,153,2018-09-19,2018-09-23
2931,US-2019-104451,741,2,416,2019-05-08,2019-05-12
2932,CA-2019-125269,428,1,121,2019-04-24,2019-04-30
2933,CA-2019-116498,451,1,258,2019-05-30,2019-06-03
2934,CA-2017-130113,166,1,310,2017-12-27,2017-12-31
