"item_id","discount_id","order_num","prod_id","quantity","sales","profit"
4889,9,2443,2244,7,22.9600,6.6584000000000000
4890,9,2443,871,4,25.9200,12.4416000000000000
4891,9,2444,2941,3,164.8800,80.7912000000000000
4892,9,2445,2717,2,69.9800,13.2962000000000000
4893,9,2445,204,4,79.9200,34.3656000000000000
4894,4,2446,3205,6,9.6480,3.4974000000000000
4895,9,2447,1274,4,26.7600,12.3096000000000000
4896,9,2447,4009,3,23.8800,10.5072000000000000
4897,9,2447,1528,6,320.8800,93.0552000000000000
4898,4,2448,3592,6,14.3040,5.0064000000000000
4899,4,2449,105,3,239.9760,17.9982000000000000
4900,4,2450,3469,5,19.8000,1.7325000000000000
4901,9,2450,459,3,34.6500,9.7020000000000000
4902,12,2451,4152,3,107.9820,-26.9955000000000000
4903,9,2452,465,8,11.8400,5.6832000000000000
4904,4,2453,3805,4,10.0800,3.5280000000000000
4905,9,2454,427,1,42.7600,11.1176000000000000
4906,4,2455,2262,6,31.1040,10.8864000000000000
4907,9,2456,3472,2,35.0600,10.5180000000000000
4908,9,2456,2659,3,37.3200,10.4496000000000000
4909,4,2456,607,1,12.1760,4.4138000000000000
4910,4,2457,3623,5,383.8000,38.3800000000000000
4911,10,2458,2502,3,2.8080,-1.9656000000000000
4912,9,2459,1346,5,158.9000,7.9449999999999900
4913,9,2459,2528,2,13.3600,6.4128000000000000
4914,9,2460,3214,1,290.9800,75.6548000000000000
4915,4,2461,4193,3,13.3920,3.1806000000000000
4916,1,2461,5,2,359.7720,-5.1396000000000600
4917,4,2461,4000,3,102.6240,7.6968000000000000
4918,9,2462,1525,5,145.8500,70.0080000000000000
4919,9,2462,380,2,39.9600,18.7812000000000000
4920,9,2462,2698,4,13.3600,4.1416000000000000
4921,9,2463,526,2,44.4600,14.6718000000000000
4922,9,2464,2647,3,5.9400,0.0000000000000000
4923,4,2465,3194,5,13.1200,2.1320000000000000
4924,4,2466,3083,5,231.9200,5.7980000000000000
4925,4,2467,1062,4,27.1680,-1.3584000000000000
4926,9,2468,3802,4,252.0000,93.2400000000000000
4927,4,2469,657,3,20.2320,6.5754000000000000
4928,9,2469,2266,4,43.9200,11.8584000000000000
4929,4,2470,1683,5,239.1200,77.7140000000000000
4930,4,2471,3353,4,899.1360,-146.1096000000000000
4931,4,2471,3374,2,201.5840,15.1188000000000000
4932,4,2471,3189,6,239.9520,-35.9928000000000000
4933,10,2471,3898,2,95.9940,-63.9960000000000000
4934,10,2471,1976,14,38.3880,-25.5920000000000000
4935,9,2472,3396,4,603.9200,181.1760000000000000
4936,9,2472,1630,5,655.9000,275.4780000000000000
4937,9,2472,2790,4,72.0000,12.9600000000000000
4938,9,2473,2786,6,14.8200,6.9654000000000000
4939,9,2474,3836,6,155.8800,38.9700000000000000
4940,11,2475,110,10,1448.8200,209.2740000000000000
4941,9,2476,4159,7,184.6600,84.9436000000000000
4942,9,2477,2761,4,31.9200,8.2992000000000000
4943,9,2477,829,3,19.4400,9.3312000000000000
4944,9,2477,1760,3,272.9400,0.0000000000000000
4945,9,2477,3208,2,109.4800,33.9388000000000000
4946,9,2478,455,8,559.9200,190.3728000000000000
4947,4,2478,488,6,1684.7520,210.5940000000000000
4948,9,2478,2136,2,659.9000,217.7670000000000000
4949,4,2479,142,3,27.5520,9.2988000000000000
4950,10,2479,2473,5,78.6000,-62.8800000000000000
4951,4,2479,3789,3,218.3520,-24.5646000000000000
4952,4,2479,2826,3,230.3520,20.1558000000000000
4953,4,2479,1796,8,300.4160,78.8592000000000000
4954,2,2480,109,2,195.4660,-13.7976000000000000
4955,10,2481,3938,9,68.7420,-48.1194000000000000
4956,4,2482,716,5,7.5200,2.6320000000000000
4957,4,2483,1240,5,228.9200,14.3075000000000000
4958,9,2484,913,7,242.4800,116.3904000000000000
4959,9,2484,1466,3,782.9400,203.5644000000000000
4960,9,2484,331,2,16.2800,6.5120000000000000
4961,9,2484,2772,1,39.9900,11.5971000000000000
4962,9,2485,2744,7,73.3600,19.8072000000000000
4963,8,2486,3465,2,29.3200,-24.1890000000000000
4964,3,2486,385,2,75.6000,-166.3200000000000000
4965,4,2487,1162,4,9.0880,3.2944000000000000
4966,4,2487,3111,3,82.3440,27.7911000000000000
4967,9,2487,3696,2,108.4000,22.7640000000000000
4968,9,2487,1259,2,11.1600,4.3524000000000000
4969,4,2488,2984,3,93.0240,33.7212000000000000
4970,9,2489,1043,3,161.9400,9.7163999999999900
4971,9,2489,177,3,501.8100,0.0000000000000000
4972,9,2490,2218,1,6.4800,3.1104000000000000
4973,9,2490,276,5,24.3000,10.4490000000000000
4974,9,2490,1074,10,209.5000,58.6600000000000000
4975,9,2490,1665,1,9.4800,3.7920000000000000
4976,9,2490,2709,5,31.4000,13.1880000000000000
4977,12,2491,367,2,479.9880,55.9986000000000000
4978,9,2492,94,10,134.8000,35.0480000000000000
4979,4,2492,4201,2,81.4240,-9.1602000000000000
4980,9,2493,1668,7,69.9300,31.4685000000000000
4981,9,2493,1781,3,129.9300,12.9930000000000000
4982,9,2494,281,3,59.9700,20.3898000000000000
4983,9,2494,2595,3,104.8500,28.3095000000000000
4984,11,2494,1309,5,2254.4100,375.7350000000000000
4985,9,2494,1265,2,1299.6600,350.9082000000000000
4986,11,2494,1729,11,2888.1270,609.7157000000000000
4987,9,2494,3720,2,4.3600,1.7876000000000000
4988,4,2494,3884,3,11.7840,3.9771000000000000
4989,11,2494,912,1,80.9910,8.0990999999999900
4990,9,2494,2759,2,13.7600,6.3296000000000000
4991,9,2494,2327,4,45.4000,12.7120000000000000
4992,9,2494,1158,2,72.6400,21.7920000000000000
4993,9,2494,922,9,38.5200,18.1044000000000000
4994,9,2494,643,2,212.8000,95.7600000000000000
4995,11,2494,561,3,272.6460,18.1764000000000000
4996,9,2495,2090,1,33.2900,7.9896000000000000
4997,4,2496,1817,2,57.5840,20.1544000000000000
4998,4,2497,1491,2,5.2480,0.5903999999999990
4999,4,2497,1441,6,31.1040,10.8864000000000000
5000,9,2498,3539,5,53.9000,25.8720000000000000
5001,9,2499,2584,4,17.1200,7.7040000000000000
5002,9,2500,540,3,90.5700,11.7741000000000000
5003,9,2501,4335,5,19.4000,9.3120000000000000
5004,9,2501,2178,5,13.9000,3.7530000000000000
5005,9,2502,4191,2,105.4200,51.6558000000000000
5006,9,2503,3278,4,46.3600,15.2988000000000000
5007,9,2504,2581,1,5.9800,1.5548000000000000
5008,9,2504,3901,2,8.8200,4.0572000000000000
5009,9,2505,1364,5,21.4000,6.2060000000000000
5010,4,2506,1844,12,1673.1840,20.9148000000000000
5011,9,2506,2619,5,199.7500,87.8900000000000000
5012,4,2507,1009,3,53.4240,4.6746000000000000
5013,4,2507,2039,5,25.9200,9.3960000000000000
5014,9,2508,1679,2,4.3600,0.1743999999999990
5015,9,2509,1549,2,5.7600,2.8224000000000000
5016,9,2510,2932,4,29.2400,13.7428000000000000
5017,4,2511,4136,2,11.1200,3.4750000000000000
5018,1,2511,1649,5,493.4300,-70.4900000000000000
5019,9,2512,3435,2,111.9800,26.8752000000000000
5020,9,2512,3076,9,26.5500,12.7440000000000000
5021,4,2513,4225,3,207.0000,25.8750000000000000
5022,4,2513,1068,3,65.2320,22.0158000000000000
5023,4,2514,1575,1,2.9600,0.7770000000000000
5024,10,2514,3620,4,482.3400,-337.6380000000000000
5025,9,2515,104,5,177.2000,83.2840000000000000
5026,12,2516,1728,7,62.9580,9.4437000000000000
5027,4,2516,590,5,104.6800,35.3295000000000000
5028,4,2517,946,3,119.9760,-17.9964000000000000
5029,3,2517,2579,5,10.7800,-17.2480000000000000
5030,4,2518,2338,2,7.9680,2.8884000000000000
5031,9,2519,902,1,18.9700,9.1056000000000000
5032,4,2520,1206,6,100.7040,-1.2588000000000000
5033,4,2521,1494,1,112.6480,11.2648000000000000
5034,9,2521,484,3,30.4800,7.9248000000000000
5035,7,2522,1691,1,67.9932,-12.9987000000000000
5036,4,2522,4031,7,36.2880,12.7008000000000000
5037,4,2522,3235,3,79.5120,20.8719000000000000
5038,4,2522,1703,6,16.6560,-3.1230000000000000
5039,4,2522,2251,1,2.6720,0.3340000000000000
5040,8,2523,226,5,64.9600,-43.8480000000000000
5041,9,2524,2327,3,34.0500,9.5340000000000000
5042,9,2524,4098,4,480.0000,225.6000000000000000
5043,9,2525,990,1,9.7800,4.8900000000000000
5044,4,2526,1283,3,16.5600,-2.4840000000000000
5045,4,2526,3475,3,68.1120,17.8794000000000000
5046,4,2526,3446,2,249.5840,31.1980000000000000
5047,4,2527,1770,2,9.6640,3.2616000000000000
5048,4,2527,3549,3,230.3760,-48.9549000000000000
5049,9,2528,2464,5,224.7500,62.9300000000000000
5050,4,2529,724,2,4.2720,0.9612000000000000
5051,9,2530,1149,1,99.9900,43.9956000000000000
5052,9,2530,408,2,63.5600,3.1780000000000000
5053,9,2531,759,3,1577.9400,757.4112000000000000
5054,9,2532,1154,2,14.5600,5.5328000000000000
5055,4,2533,1732,5,8.0400,2.9145000000000000
5056,4,2533,2159,7,33.4880,5.8604000000000000
5057,9,2534,2202,5,20.6500,9.4990000000000000
5058,9,2534,1508,3,44.4000,22.2000000000000000
5059,9,2535,1237,2,12.9400,6.4700000000000000
5060,9,2535,4089,5,9449.9500,4630.4755000000000000
5061,9,2535,2848,5,404.9000,16.1960000000000000
5062,9,2535,1215,5,32.4000,15.5520000000000000
5063,10,2536,534,2,2.6940,-2.2450000000000000
5064,5,2537,3459,2,1299.9900,-571.9956000000000000
5065,9,2538,2226,4,62.9600,28.3320000000000000
5066,9,2539,3906,3,17.9400,8.0730000000000000
5067,4,2539,2633,11,52.2720,17.6418000000000000
5068,11,2540,2134,3,866.6460,173.3292000000000000
5069,12,2540,2388,2,313.1760,-120.0508000000000000
5070,4,2541,2386,2,4.7680,-0.7748000000000010
5071,4,2541,956,5,291.9600,54.7425000000000000
5072,4,2541,956,7,408.7440,76.6395000000000000
5073,10,2541,1516,2,189.5880,-145.3508000000000000
5074,9,2542,1375,7,96.5300,40.5426000000000000
5075,4,2543,475,3,43.5600,-4.9005000000000000
5076,4,2543,674,4,1439.9680,485.9892000000000000
5077,4,2544,1996,1,47.9040,-2.9940000000000000
5078,3,2545,1121,3,8.5680,-14.5656000000000000
5079,1,2545,1686,4,797.9440,-56.9960000000000000
5080,1,2545,1693,2,99.9180,-18.5562000000000000
5081,9,2546,1397,2,359.9800,21.5988000000000000
5082,9,2546,137,4,100.0000,21.0000000000000000
5083,9,2547,275,5,14.4000,7.0560000000000000
5084,9,2547,1555,9,124.1100,52.1262000000000000
5085,9,2547,1686,3,854.9400,213.7350000000000000
5086,9,2547,2646,3,197.9700,57.4113000000000000
5087,9,2547,3664,5,177.2000,83.2840000000000000
5088,4,2548,1056,3,21.7440,6.7950000000000000
5089,4,2549,1129,4,335.5200,117.4320000000000000
5090,10,2550,1237,4,7.7640,-5.1760000000000000
5091,4,2551,1332,6,17.1840,6.2292000000000000
5092,1,2552,70,5,458.4300,-124.4310000000000000
5093,3,2553,607,4,12.1760,-18.8728000000000000
5094,4,2553,3033,3,23.8320,2.6811000000000000
5095,3,2553,2642,3,8.6520,-20.3322000000000000
5096,4,2554,546,2,26.0320,9.4366000000000000
5097,9,2554,2096,3,37.5900,17.6673000000000000
5098,9,2554,884,6,37.4400,16.8480000000000000
5099,4,2555,1864,2,51.1680,-6.3960000000000000
5100,4,2556,200,7,51.0160,8.2901000000000000
5101,4,2557,3609,2,221.0240,-55.2560000000000000
5102,10,2558,2992,3,4.9230,-3.9384000000000000
5103,12,2558,2361,6,791.9640,-131.9940000000000000
5104,10,2558,412,1,9.5220,-6.9828000000000000
5105,4,2559,1181,2,89.5680,32.4684000000000000
5106,9,2560,4079,3,484.6500,92.0835000000000000
5107,4,2561,2277,3,364.7760,27.3582000000000000
5108,9,2561,905,7,74.7600,23.9232000000000000
5109,9,2562,3429,1,48.5800,7.7728000000000000
5110,4,2562,1095,4,435.1680,-59.8356000000000000
5111,1,2563,2687,4,199.3040,-8.5416000000000000
5112,1,2563,310,1,102.4380,-13.1706000000000000
5113,9,2564,3852,4,291.9600,102.1860000000000000
5114,4,2565,1348,2,3.4400,0.5590000000000000
5115,9,2566,1919,3,35.9100,9.6957000000000000
5116,4,2567,1720,2,35.1200,13.1700000000000000
5117,4,2568,2060,6,10.4640,1.7004000000000000
5118,4,2568,1672,5,8.3200,2.2880000000000000
5119,9,2569,4061,7,68.4600,25.3302000000000000
5120,4,2570,2407,4,25.3440,9.1872000000000000
5121,9,2571,1685,5,29.9000,13.4550000000000000
5122,9,2571,445,3,146.7300,2.9346000000000000
5123,4,2572,2188,7,27.8880,10.1094000000000000
5124,4,2572,3418,3,314.3520,-35.3646000000000000
5125,10,2573,3248,2,1.9380,-1.3566000000000000
5126,4,2573,2177,5,29.6000,9.2500000000000000
5127,8,2574,3311,2,13.5920,-14.2716000000000000
5128,9,2575,3075,2,8.9600,4.3904000000000000
5129,11,2575,2954,6,664.1460,88.5528000000000000
5130,9,2575,3820,2,41.9000,8.7990000000000000
5131,9,2575,4219,3,7.8300,3.6018000000000000
5132,9,2575,1505,2,6.5600,1.9024000000000000
5133,9,2576,3443,6,1805.8800,523.7052000000000000
5134,4,2577,2441,9,978.8400,110.1195000000000000
5135,4,2577,3627,12,47.8080,15.5376000000000000
5136,4,2577,3892,3,10.2720,0.8988000000000000
5137,4,2577,480,5,7.5200,1.4100000000000000
5138,9,2578,3288,2,9.2600,3.0558000000000000
5139,9,2578,3504,2,7.3800,3.4686000000000000
5140,9,2579,1759,5,22.7500,11.3750000000000000
5141,9,2579,1174,5,979.9500,274.3860000000000000
5142,3,2580,1376,6,18.5280,-27.7920000000000000
5143,4,2580,606,2,76.6400,26.8240000000000000
5144,3,2580,4064,4,48.7840,-131.7168000000000000
5145,3,2580,3775,4,13.1840,-20.4352000000000000
5146,4,2580,2016,6,856.6560,107.0820000000000000
5147,4,2581,1334,3,36.3600,12.2715000000000000
5148,4,2582,3884,7,27.4960,9.2799000000000000
5149,9,2582,1611,1,30.9300,12.6813000000000000
5150,4,2582,2714,5,697.1600,8.7144999999999900
5151,4,2582,1221,2,14.6240,5.1184000000000000
5152,4,2583,4320,6,86.3040,9.7091999999999900
5153,4,2583,1289,6,247.1040,-58.6872000000000000
5154,4,2583,1941,8,198.2720,61.9600000000000000
5155,4,2583,2727,5,19.9200,6.7230000000000000
5156,4,2583,4146,6,206.1120,48.9516000000000000
5157,4,2584,960,1,4.6240,1.6762000000000000
5158,4,2584,1310,2,47.9840,13.1956000000000000
5159,9,2585,2738,3,21.2400,8.0712000000000000
5160,4,2586,2947,5,8.7200,-1.7440000000000000
5161,3,2586,1426,3,11.3640,-17.0460000000000000
5162,4,2586,3460,9,250.2720,15.6420000000000000
5163,4,2587,569,2,6.6080,2.1476000000000000
5164,3,2588,2481,2,1.1120,-1.8904000000000000
5165,4,2589,1764,2,100.8000,21.4200000000000000
5166,9,2590,2671,4,1035.8000,269.3080000000000000
5167,9,2591,2692,1,12.7800,5.7510000000000000
5168,10,2592,1543,2,8.9040,-6.5296000000000000
5169,9,2593,611,5,114.2000,52.5320000000000000
5170,9,2594,4187,3,62.9100,22.6476000000000000
5171,1,2595,3639,3,600.5580,-8.5794000000000800
5172,4,2596,1873,3,177.4800,19.9665000000000000
5173,4,2596,2556,4,93.2480,31.4712000000000000
5174,8,2597,3375,2,14.2240,-10.3124000000000000
5175,1,2597,3227,3,569.0580,-178.8468000000000000
5176,4,2597,2223,2,1001.5840,125.1980000000000000
5177,4,2598,2160,4,54.3680,4.0776000000000000
5178,9,2599,3423,3,174.3000,81.9210000000000000
5179,4,2600,2368,2,130.1120,13.0112000000000000
5180,4,2600,4154,5,91.3600,29.6920000000000000
5181,4,2600,2240,3,4.8240,1.7487000000000000
5182,10,2600,267,3,7.2360,-6.0300000000000000
5183,4,2601,2066,2,239.9840,23.9984000000000000
5184,4,2602,683,9,20.8080,7.0227000000000000
5185,4,2602,1854,3,11.3520,4.1151000000000000
5186,3,2603,99,7,11.2280,-18.5262000000000000
5187,4,2603,708,3,13.3920,5.0220000000000000
5188,4,2604,4238,3,146.3520,49.3938000000000000
5189,4,2604,1016,5,27.9600,8.3880000000000000
5190,3,2604,1021,9,8.8560,-14.1696000000000000
5191,4,2605,3640,3,287.9760,7.1993999999999700
5192,4,2606,4093,6,54.1920,4.0644000000000000
5193,1,2606,197,2,251.0060,-68.1302000000000000
5194,8,2606,2507,2,16.1920,-8.5008000000000000
5195,4,2607,1036,3,3266.3760,1061.5722000000000000
5196,9,2607,1583,5,17.9000,8.9500000000000000
5197,9,2607,1672,3,6.2400,2.6208000000000000
5198,9,2608,3093,5,87.4000,34.9600000000000000
5199,9,2608,2008,2,17.0000,4.4200000000000000
5200,9,2608,1901,2,6.1600,2.9568000000000000
5201,9,2608,3999,5,42.8500,15.4260000000000000
5202,4,2609,1819,2,24.4000,7.9300000000000000
5203,9,2610,3273,6,25.6800,11.5560000000000000
5204,4,2611,651,1,7.8240,2.9340000000000000
5205,10,2612,3248,3,2.9070,-2.0349000000000000
5206,3,2613,3551,2,3.1360,-4.7040000000000000
5207,4,2614,3892,2,6.8480,0.5992000000000000
5208,9,2615,3043,9,2665.6200,239.9058000000000000
5209,4,2615,635,5,25.1200,7.8500000000000000
5210,4,2616,1933,4,13.5680,3.2224000000000000
5211,4,2617,2242,2,34.8480,6.5340000000000000
5212,4,2617,2056,1,1.5040,0.1692000000000000
5213,4,2618,844,4,132.2240,-18.1808000000000000
5214,9,2619,1704,4,192.1600,92.2368000000000000
5215,9,2619,3343,3,19.4400,9.3312000000000000
5216,9,2619,2831,2,16.6800,4.3368000000000000
5217,4,2620,1190,6,41.3760,3.1032000000000000
5218,4,2620,2325,1,21.1840,4.7664000000000000
5219,10,2620,1413,5,5.9700,-4.5770000000000000
5220,1,2621,3443,2,421.3720,-6.0196000000000500
5221,9,2622,2460,2,14.6200,6.8714000000000000
5222,9,2622,2986,3,29.0400,13.9392000000000000
5223,4,2623,2886,4,156.5120,52.8228000000000000
5224,9,2624,2911,4,216.4000,56.2640000000000000
5225,4,2625,3410,3,333.5760,25.0182000000000000
5226,9,2626,3760,3,46.5300,12.0978000000000000
5227,9,2626,66,6,59.1000,22.4580000000000000
5228,9,2626,549,1,7.3100,3.4357000000000000
5229,9,2626,1678,8,107.4400,27.9344000000000000
5230,9,2626,4208,8,71.6000,13.6040000000000000
5231,9,2626,4330,3,57.0600,18.2592000000000000
5232,4,2626,4268,3,9.1440,3.0861000000000000
5233,9,2626,814,6,119.7000,31.1220000000000000
5234,9,2626,3858,5,18.7500,9.0000000000000000
5235,9,2627,88,4,22.7200,10.2240000000000000
5236,9,2628,366,2,71.9800,15.1158000000000000
5237,9,2628,1447,2,17.3400,4.6818000000000000
5238,9,2629,3059,2,7.7000,3.1570000000000000
5239,9,2630,1787,1,55.4800,26.6304000000000000
5240,9,2630,3105,3,597.0000,280.5900000000000000
5241,9,2630,1086,2,162.6400,45.5392000000000000
5242,2,2631,439,10,1198.3300,70.4900000000000000
5243,4,2632,238,3,25.0320,7.8225000000000000
5244,4,2633,2110,7,335.9440,41.9930000000000000
5245,4,2633,1094,2,10.3680,3.6288000000000000
5246,4,2633,3171,3,383.9760,81.5949000000000000
5247,4,2633,792,3,6.9120,2.3328000000000000
5248,9,2634,2101,3,17.3100,5.1930000000000000
5249,9,2635,1899,3,1067.9400,224.2674000000000000
5250,9,2635,1342,3,23.3400,10.9698000000000000
5251,9,2635,1335,3,6.6300,1.7901000000000000
5252,9,2635,1050,4,38.6000,11.5800000000000000
5253,9,2635,1064,7,22.9600,6.6584000000000000
5254,9,2635,3732,7,699.9300,181.9818000000000000
5255,4,2636,3934,7,243.9920,30.4990000000000000
5256,10,2636,3574,2,2.3880,-1.8308000000000000
5257,4,2637,605,5,23.2000,8.1200000000000000
5258,9,2637,519,2,12.9600,6.2208000000000000
5259,3,2638,913,1,6.9280,-11.0848000000000000
5260,4,2639,3481,2,201.5840,12.5990000000000000
5261,9,2639,1598,5,74.0000,37.0000000000000000
5262,9,2639,4149,5,9.4000,2.7260000000000000
5263,9,2640,282,2,68.4600,20.5380000000000000
5264,9,2640,118,5,19.6000,9.6040000000000000
5265,4,2641,3294,3,451.1520,0.0000000000000000
5266,9,2641,2153,3,19.4400,9.3312000000000000
5267,4,2641,2410,7,81.0880,27.3672000000000000
5268,9,2641,3084,8,91.8400,45.0016000000000000
5269,9,2642,1851,2,26.8600,6.7150000000000000
5270,9,2642,2485,5,13.9000,3.6140000000000000
5271,9,2642,1734,4,33.4800,8.7048000000000000
5272,9,2642,610,7,657.9300,184.2204000000000000
5273,4,2643,1843,4,328.2240,28.7196000000000000
5274,3,2644,1552,2,1.5240,-2.6670000000000000
5275,4,2644,4315,9,67.5360,6.7536000000000000
5276,1,2644,3227,2,379.3720,-119.2312000000000000
5277,4,2644,1354,3,15.5520,5.6376000000000000
5278,4,2644,646,8,11.2640,3.9424000000000000
5279,8,2644,3792,2,6.9840,-4.5396000000000000
5280,3,2644,3010,4,64.3840,-160.9600000000000000
5281,12,2645,2816,4,94.9200,15.8200000000000000
5282,4,2645,967,7,10.5840,-2.3814000000000000
5283,10,2645,1312,3,152.9910,-122.3928000000000000
5284,9,2646,178,3,99.3900,40.7499000000000000
5285,9,2646,730,5,38.9000,17.5050000000000000
5286,9,2646,3848,3,61.4400,16.5888000000000000
5287,4,2647,1614,9,223.0560,69.7050000000000000
5288,4,2647,1205,6,31.1040,10.8864000000000000
5289,4,2647,814,9,143.6400,10.7730000000000000
5290,4,2647,1658,3,4.2240,1.2672000000000000
5291,4,2647,2008,1,6.8000,0.5100000000000000
5292,4,2647,1561,3,15.5520,5.4432000000000000
5293,9,2648,510,5,477.3000,138.4170000000000000
5294,9,2649,3229,2,33.0200,15.8496000000000000
5295,9,2649,3446,3,467.9700,140.3910000000000000
5296,9,2649,3457,2,34.6000,16.6080000000000000
5297,9,2649,2868,2,450.0400,58.5052000000000000
5298,9,2649,3560,3,60.8400,19.4688000000000000
5299,9,2650,3546,8,166.1600,59.8176000000000000
5300,9,2650,3978,5,244.5500,114.9385000000000000
5301,9,2651,2675,3,6.5400,2.1582000000000000
5302,3,2652,718,5,9.9800,-16.4670000000000000
5303,9,2653,1827,1,33.2900,7.9896000000000000
5304,4,2653,2464,3,107.8800,10.7880000000000000
5305,9,2653,4173,2,139.9200,23.7864000000000000
5306,9,2653,1409,6,73.6800,34.6296000000000000
5307,9,2654,768,4,192.1600,92.2368000000000000
5308,10,2655,1221,3,8.2260,-6.0324000000000000
5309,9,2656,1070,1,26.7200,11.7568000000000000
5310,9,2656,219,4,63.8800,24.9132000000000000
5311,4,2657,1570,2,4.7680,0.4768000000000000
5312,9,2658,724,7,18.6900,7.1022000000000000
5313,9,2658,1759,8,36.4000,18.2000000000000000
5314,9,2658,2018,5,8749.9500,2799.9840000000000000
5315,9,2659,2369,3,357.0000,57.1200000000000000
5316,4,2659,2071,2,23.7440,8.3104000000000000
5317,4,2660,4231,6,14.1120,1.2348000000000000
5318,4,2661,2277,4,486.3680,36.4776000000000000
5319,4,2662,855,2,147.1840,-29.4368000000000000
5320,4,2663,2582,5,16.5200,2.0650000000000000
5321,9,2664,850,2,19.9800,5.1948000000000000
5322,9,2665,716,2,3.7600,1.8048000000000000
5323,8,2666,4088,7,254.7440,-312.0614000000000000
5324,10,2667,304,5,11.5200,-7.6800000000000000
5325,9,2668,1426,1,18.9400,9.4700000000000000
5326,9,2668,3089,2,245.9800,27.0578000000000000
5327,5,2669,1699,6,482.9400,-376.6932000000000000
5328,4,2669,3637,3,15.5520,5.4432000000000000
5329,9,2670,1315,6,34.6800,16.9932000000000000
5330,9,2671,4110,3,146.8200,73.4100000000000000
5331,9,2672,2664,9,46.6200,21.4452000000000000
5332,9,2673,2970,3,28.8000,0.8640000000000010
5333,10,2674,4119,1,3.4440,-2.5256000000000000
5334,9,2675,2046,2,17.3800,8.6900000000000000
5335,9,2675,3819,7,20.5800,5.5566000000000000
5336,9,2675,2516,2,19.9800,8.9910000000000000
5337,9,2675,1073,2,37.6800,10.5504000000000000
5338,9,2675,4182,8,287.5200,129.3840000000000000
5339,9,2676,2697,1,166.2400,24.9360000000000000
5340,9,2677,1637,1,135.9500,39.4255000000000000
5341,4,2678,4142,3,16.6560,3.3312000000000000
5342,9,2679,2866,5,32.4000,15.5520000000000000
5343,4,2679,2645,4,13.2160,4.4604000000000000
5344,4,2680,3446,3,374.3760,46.7970000000000000
5345,4,2681,3229,3,39.6240,13.8684000000000000
5346,9,2681,196,2,81.9800,40.1702000000000000
5347,4,2681,2963,3,14.2560,4.4550000000000000
5348,9,2681,3419,2,7.3800,3.4686000000000000
5349,4,2682,3409,4,23.6800,7.4000000000000000
5350,4,2682,2605,2,10.3680,3.6288000000000000
5351,9,2683,37,4,199.9600,85.9828000000000000
5352,9,2683,3993,2,99.5400,10.9494000000000000
5353,4,2683,3718,6,657.5040,-131.5008000000000000
5354,4,2683,4044,6,19.8240,6.6906000000000000
5355,9,2684,3737,3,17.9400,8.7906000000000000
5356,9,2685,398,3,828.6000,240.2940000000000000
5357,9,2685,1859,2,89.9800,43.1904000000000000
5358,9,2685,301,2,27.4600,9.8856000000000000
5359,9,2685,3583,4,1879.9600,545.1884000000000000
5360,9,2685,2952,3,257.9400,67.0644000000000000
5361,4,2686,1840,5,267.9600,16.7475000000000000
5362,4,2686,3643,1,1.6320,0.5508000000000000
5363,4,2687,4257,3,258.6960,64.6740000000000000
5364,4,2688,1773,2,481.5680,54.1763999999999000
5365,4,2688,899,6,436.7040,21.8352000000000000
5366,9,2688,1010,5,204.9000,0.0000000000000000
5367,9,2688,3591,5,20.6500,9.4990000000000000
5368,9,2689,1227,6,82.3800,25.5378000000000000
5369,9,2690,4296,5,345.0000,58.6500000000000000
5370,9,2690,3871,11,63.4700,19.0410000000000000
5371,4,2691,249,2,423.6480,47.6604000000000000
5372,4,2691,2803,5,14.7600,4.7970000000000000
5373,4,2691,3335,1,31.9840,0.0000000000000000
5374,4,2691,2007,2,1.5840,0.4752000000000000
5375,4,2691,3954,5,24.3200,9.1200000000000000
5376,10,2691,2163,6,1614.5820,-1237.8462000000000000
5377,4,2691,113,7,272.0480,30.6053999999999000
5378,9,2692,2421,2,6.2400,3.0576000000000000
5379,10,2693,2996,4,13.0920,-10.0372000000000000
5380,4,2694,4158,3,75.7920,25.5798000000000000
5381,4,2695,66,2,15.7600,3.5460000000000000
5382,10,2695,3875,6,6.8580,-5.7150000000000000
5383,4,2695,4320,6,86.3040,9.7091999999999900
5384,4,2695,345,2,3.2640,1.1016000000000000
5385,4,2695,3349,3,124.2000,15.5250000000000000
5386,10,2695,1448,2,9.6180,-7.0532000000000000
5387,5,2695,739,7,3083.4300,-1665.0522000000000000
5388,4,2696,3546,7,116.3120,23.2624000000000000
5389,9,2697,1735,1,1.8100,0.6516000000000000
5390,12,2698,714,1,209.6700,-13.9780000000000000
5391,4,2699,1759,3,10.9200,4.0950000000000000
5392,9,2699,1658,3,5.2800,2.3232000000000000
5393,9,2699,4121,7,209.9300,92.3692000000000000
5394,3,2700,4234,3,3.5640,-6.2370000000000000
5395,1,2700,4201,3,106.8690,-29.0073000000000000
5396,4,2701,4309,6,220.7040,-8.2764000000000400
5397,10,2701,2248,3,4.8420,-3.5508000000000000
5398,4,2702,1057,2,12.2240,4.4312000000000000
5399,9,2703,1802,4,79.3600,23.8080000000000000
5400,9,2704,1604,2,9.8200,4.8118000000000000
5401,4,2705,123,3,27.2400,2.7240000000000000
5402,8,2705,2467,3,9.7080,-5.8248000000000000
5403,3,2705,2328,3,1.2480,-1.9344000000000000
5404,9,2706,2613,3,68.5200,31.5192000000000000
